RIB,Amount,Expiration_date,Verification_code,Card_type,Account_type,Id_client
3936152962,9330.7 dhs,1/2026,353,Visa,CourantEpargne,199174
1322935407,2334.24 dhs,4/2025,377,American Express,Epargne,181347
0665532671,5359.16 dhs,2/2023,969,American Express,Epargne,670452
4150018747,9271.28 dhs,12/2024,881,American Express,CourantEpargne,631768
0005522622,7047.68 dhs,12/2027,416,American Express,CourantEpargne,638400
4204463022,8853.41 dhs,9/2026,345,Visa,Epargne,383548
6877949715,4040.29 dhs,8/2028,678,American Express,Courant,270884
7200204177,8302.51 dhs,3/2023,759,Mastercard,Courant,450511
4921028895,8860.64 dhs,3/2024,372,Mastercard,CourantEpargne,814072
6054765592,1263.39 dhs,4/2028,875,Visa,Epargne,993058
8384103582,1841.18 dhs,8/2029,052,Visa,Courant,905107
0661736629,3635.62 dhs,3/2026,649,American Express,Epargne,111772
8876670979,5974.9 dhs,6/2024,367,American Express,Epargne,261883
0050992494,1819.68 dhs,10/2024,458,American Express,CourantEpargne,144752
1425247447,7834.67 dhs,6/2026,987,Visa,CourantEpargne,691524
8876939297,2289.2 dhs,5/2028,768,Visa,CourantEpargne,135604
3658312295,5780.19 dhs,5/2025,875,Mastercard,CourantEpargne,48416
2995450332,640.6 dhs,9/2024,430,Mastercard,Epargne,922227
9247923833,3079.46 dhs,8/2028,288,Visa,Courant,88382
6494800664,1945.46 dhs,1/2023,382,Visa,CourantEpargne,439372
6924003378,4188.92 dhs,1/2028,815,Visa,Epargne,993549
3164746607,444.82 dhs,2/2025,160,Mastercard,Courant,146431
7637217441,6021.38 dhs,12/2028,743,Mastercard,CourantEpargne,212258
3339813592,2669.14 dhs,3/2029,636,Mastercard,Epargne,180981
9064474536,4954.52 dhs,6/2028,047,Mastercard,CourantEpargne,179172
1697799536,8653.45 dhs,9/2023,668,American Express,Epargne,815843
5244018208,3362.28 dhs,11/2030,055,Visa,Epargne,748406
6654758199,9513.81 dhs,11/2023,000,American Express,CourantEpargne,224487
4139539026,6721.69 dhs,2/2030,709,Visa,Courant,39712
8976255557,7846.11 dhs,1/2025,122,American Express,Epargne,237204
4745981195,2081.72 dhs,9/2024,709,Mastercard,CourantEpargne,282098
8733790156,3173.47 dhs,2/2024,885,Mastercard,Epargne,340225
8893999306,8156.61 dhs,9/2026,638,American Express,CourantEpargne,801893
8498742204,4118.74 dhs,4/2030,305,American Express,CourantEpargne,299651
2980752932,3034.36 dhs,7/2025,710,American Express,CourantEpargne,495750
6941119982,5241.34 dhs,4/2030,300,Visa,Epargne,46736
0609053170,8931.49 dhs,10/2028,537,Mastercard,Courant,102214
3191243981,1860.8 dhs,11/2023,635,Mastercard,Epargne,36896
6170191796,7462.41 dhs,11/2023,618,Visa,Courant,50065
1145762085,3118.25 dhs,4/2027,105,Visa,Courant,391856
4445371507,6008.83 dhs,12/2028,267,Visa,CourantEpargne,164066
2086962519,6726.4 dhs,3/2023,991,American Express,Epargne,572065
4988630372,7011.31 dhs,6/2028,453,American Express,Courant,960910
6685186382,7894.35 dhs,1/2028,948,Mastercard,Courant,563847
0280926933,2206.31 dhs,11/2029,669,Mastercard,Epargne,901067
9899600894,8981.18 dhs,4/2023,416,Visa,CourantEpargne,598575
4573802260,2993.88 dhs,2/2027,743,Visa,Epargne,538190
7215480389,5829.38 dhs,4/2030,766,Mastercard,Courant,882072
0448852790,4046.95 dhs,7/2027,236,Mastercard,CourantEpargne,571016
2299290461,9757.03 dhs,9/2026,042,Visa,Epargne,702142
9451700166,8224.8 dhs,10/2024,445,American Express,CourantEpargne,681716
1852746105,410.42 dhs,11/2029,803,American Express,CourantEpargne,553707
7167861615,8666.51 dhs,12/2026,668,Visa,CourantEpargne,724016
3219875400,874.75 dhs,12/2028,575,Visa,Epargne,773370
7518936873,6795.1 dhs,9/2026,556,Visa,Courant,95955
5228197246,4501.27 dhs,7/2027,046,American Express,CourantEpargne,818263
1904657859,5430.54 dhs,11/2025,867,Visa,Courant,10866
3147986842,3978.59 dhs,5/2028,252,Mastercard,Courant,334336
0768124343,2405.08 dhs,11/2027,281,Visa,Courant,894879
4158834317,4025.08 dhs,5/2026,537,Visa,Courant,680558
1438048720,3234.54 dhs,10/2026,757,Visa,CourantEpargne,938879
1147509806,6276.65 dhs,6/2023,299,American Express,Epargne,252710
1773717498,8619.99 dhs,8/2028,710,Visa,Epargne,67478
1397600042,9351.63 dhs,2/2028,640,Mastercard,Courant,519294
9347937767,992.05 dhs,9/2023,749,Mastercard,Epargne,907638
2687791188,1131.2 dhs,2/2030,416,Mastercard,Courant,839269
2948675590,5708.56 dhs,6/2026,721,Visa,Epargne,432751
0518567132,5995.91 dhs,9/2029,679,Mastercard,CourantEpargne,590345
9558165747,4601.09 dhs,8/2030,220,Mastercard,Epargne,163538
8260502710,4733.33 dhs,5/2027,482,American Express,Epargne,733074
1294243031,9295.49 dhs,1/2027,811,Visa,Epargne,330950
8026907287,3686.32 dhs,7/2029,253,Mastercard,Courant,561335
9759337340,2995.73 dhs,3/2028,234,Visa,Epargne,687411
4920361062,7931.41 dhs,6/2025,086,Visa,CourantEpargne,157356
2202668733,2166.4 dhs,5/2030,010,Visa,CourantEpargne,56171
1884213335,6841.71 dhs,4/2024,602,Visa,Epargne,790752
1650042271,7921.67 dhs,10/2029,254,Visa,Courant,825613
7557979104,9939.86 dhs,4/2027,199,Mastercard,Epargne,905690
9779881277,771.0 dhs,9/2023,136,Visa,Epargne,376583
2182408422,2033.29 dhs,6/2023,465,American Express,Courant,201387
3816813188,8548.61 dhs,1/2029,244,Mastercard,Epargne,599618
8952272442,7837.63 dhs,1/2030,455,Visa,CourantEpargne,973899
5648811151,7457.0 dhs,11/2028,736,Mastercard,Courant,251424
1144009333,1858.81 dhs,1/2026,509,Mastercard,Courant,629005
1589234120,604.06 dhs,12/2023,923,American Express,CourantEpargne,367145
2906628320,4486.62 dhs,6/2028,480,American Express,CourantEpargne,266293
3852462772,992.89 dhs,1/2023,818,Visa,Courant,355834
1760090316,9395.08 dhs,1/2027,830,Visa,Epargne,355872
1406862542,18.5 dhs,7/2027,396,Mastercard,CourantEpargne,922507
8891621089,445.91 dhs,9/2030,279,Visa,Epargne,798317
1025023770,4147.9 dhs,10/2024,008,Mastercard,Epargne,596603
7594581332,4430.72 dhs,1/2027,174,Visa,CourantEpargne,528066
4244595698,2742.21 dhs,7/2025,250,American Express,Courant,511855
9259213204,3618.74 dhs,6/2027,839,Mastercard,Courant,325623
4183371436,14.23 dhs,2/2023,729,Visa,Epargne,356172
3310657927,3906.52 dhs,2/2023,251,American Express,CourantEpargne,90393
5611535575,7514.7 dhs,10/2026,332,Mastercard,Courant,230042
8776399934,721.28 dhs,3/2027,171,Mastercard,Courant,976109
8372428620,1162.98 dhs,6/2024,726,Mastercard,Courant,112772
6528746855,435.63 dhs,5/2026,951,Visa,Epargne,723442
4503011784,2132.59 dhs,3/2029,751,Mastercard,Epargne,237198
8586155891,9080.23 dhs,6/2030,320,Visa,Epargne,741336
3250897559,818.89 dhs,8/2027,066,American Express,Courant,619919
0514791995,9490.97 dhs,8/2026,311,Visa,CourantEpargne,496047
3100605180,2877.64 dhs,3/2024,717,Mastercard,CourantEpargne,351518
4597817384,6723.17 dhs,5/2026,901,American Express,CourantEpargne,211992
9476606331,8563.0 dhs,5/2029,468,Mastercard,Epargne,450278
2695631357,6061.42 dhs,4/2025,672,Visa,Epargne,800968
0815138003,8936.91 dhs,3/2028,557,American Express,Epargne,685633
6216498118,3682.93 dhs,8/2029,871,American Express,CourantEpargne,423090
6912861782,80.23 dhs,2/2030,990,American Express,CourantEpargne,768655
7739734801,7482.17 dhs,7/2026,054,Mastercard,CourantEpargne,878217
8154461182,3696.58 dhs,8/2023,418,American Express,Courant,117741
6247837815,121.62 dhs,11/2030,115,American Express,Courant,195022
3068174324,5748.78 dhs,11/2026,618,American Express,Epargne,798834
5054923795,917.76 dhs,9/2025,542,Mastercard,CourantEpargne,347455
1133995824,1777.89 dhs,9/2023,308,Mastercard,Epargne,446283
7486519759,8270.36 dhs,11/2023,719,American Express,CourantEpargne,304577
6128270538,679.32 dhs,7/2025,300,Mastercard,CourantEpargne,992909
6018194255,35.37 dhs,11/2024,324,American Express,Epargne,447192
1990285186,2269.74 dhs,12/2026,173,Visa,Courant,4180
7305756055,8679.11 dhs,12/2029,106,Visa,Courant,865797
1823060576,1574.96 dhs,2/2028,785,Visa,Epargne,475867
8713156148,6074.38 dhs,11/2023,717,American Express,CourantEpargne,214078
6175082902,2556.92 dhs,2/2028,923,Visa,CourantEpargne,89509
4594663304,5275.42 dhs,3/2030,130,American Express,Courant,295966
6126272681,5239.1 dhs,2/2026,791,Mastercard,CourantEpargne,131726
6998930200,4424.43 dhs,1/2029,793,American Express,Epargne,344590
1186134227,5672.75 dhs,7/2027,011,American Express,CourantEpargne,827085
5090369498,2657.68 dhs,7/2027,436,American Express,Epargne,846700
6707332278,1870.51 dhs,6/2029,752,American Express,Courant,989580
4977070580,846.74 dhs,6/2030,894,Mastercard,CourantEpargne,416870
5178183500,8644.0 dhs,9/2028,574,Mastercard,CourantEpargne,748054
4924328910,8235.48 dhs,9/2024,997,Visa,Epargne,822364
8731673689,6769.81 dhs,10/2028,096,Mastercard,Epargne,709929
2595102991,1769.8 dhs,11/2028,949,Visa,CourantEpargne,136795
0515484973,8605.45 dhs,4/2025,360,American Express,CourantEpargne,404400
2041083838,5371.16 dhs,8/2024,184,Mastercard,Epargne,974311
8942233500,882.77 dhs,1/2028,257,Visa,Epargne,555488
6432914959,3526.78 dhs,4/2024,703,Visa,CourantEpargne,589701
5732446690,9825.94 dhs,3/2028,433,Visa,CourantEpargne,501880
2742300285,9397.26 dhs,9/2026,388,Visa,CourantEpargne,28640
9643050630,6372.66 dhs,5/2027,107,American Express,CourantEpargne,974364
3076099066,1362.84 dhs,9/2026,249,Visa,Courant,427621
4868789173,7644.3 dhs,10/2024,818,Visa,Epargne,643033
9414464830,2376.99 dhs,11/2029,637,Visa,Epargne,619565
1875174173,7829.69 dhs,4/2026,572,Visa,Courant,678033
9472583156,6860.47 dhs,2/2026,590,Visa,Courant,267690
2289945930,3337.68 dhs,3/2030,160,Mastercard,Epargne,144752
2004192315,9220.87 dhs,3/2026,415,Mastercard,Courant,837407
7638642255,7354.72 dhs,12/2028,056,Mastercard,Epargne,815593
8133833206,9703.49 dhs,3/2027,948,American Express,Epargne,424400
0263363511,9947.15 dhs,4/2030,585,American Express,Epargne,818464
6135001139,3362.96 dhs,10/2027,488,Mastercard,CourantEpargne,779627
2167415366,2752.58 dhs,1/2024,035,American Express,CourantEpargne,150289
5507491995,3934.4 dhs,9/2027,004,American Express,Epargne,212258
8968562613,8310.99 dhs,12/2027,160,Mastercard,Epargne,729071
2958850187,4887.23 dhs,10/2029,091,Mastercard,Epargne,951290
3950743749,4572.45 dhs,1/2025,483,Mastercard,Epargne,520778
4976442633,7532.81 dhs,8/2024,821,Mastercard,Courant,295584
5013694319,5867.75 dhs,3/2028,157,American Express,Epargne,475334
4449301674,7689.13 dhs,8/2026,670,Visa,CourantEpargne,23631
3298442877,1890.1 dhs,11/2030,715,Mastercard,Epargne,851847
0994897098,1656.18 dhs,3/2028,169,Visa,Epargne,501623
1337005832,2470.44 dhs,6/2030,114,Visa,CourantEpargne,170776
2186468735,9886.66 dhs,7/2025,812,American Express,Courant,281008
9946839905,6238.82 dhs,9/2026,315,Mastercard,CourantEpargne,467670
7970487909,1986.63 dhs,7/2026,011,Visa,Epargne,650247
3641921911,2213.38 dhs,5/2029,424,Mastercard,Epargne,972549
7332719206,3488.79 dhs,4/2027,000,Visa,Courant,698095
9891632201,3340.53 dhs,11/2025,571,American Express,Epargne,444396
9239627972,2382.46 dhs,4/2029,218,American Express,CourantEpargne,461806
5025146956,3002.26 dhs,11/2029,772,Visa,CourantEpargne,92668
9689214616,1775.69 dhs,3/2030,362,Visa,CourantEpargne,747041
3991406955,6872.24 dhs,4/2027,596,Visa,CourantEpargne,43373
7338571604,238.16 dhs,11/2024,628,Mastercard,Courant,936574
8813633326,8570.15 dhs,12/2027,494,Visa,CourantEpargne,49955
6401425093,5874.34 dhs,10/2030,710,American Express,CourantEpargne,506603
1045233264,9977.71 dhs,5/2029,500,Mastercard,Epargne,641771
3875185605,1264.37 dhs,2/2024,499,American Express,CourantEpargne,795358
8179434211,8472.0 dhs,12/2025,610,American Express,Courant,241387
5166073485,3530.5 dhs,7/2024,769,Visa,Courant,1803
8466672090,8230.22 dhs,11/2027,103,Visa,Epargne,125434
5189746043,8950.31 dhs,10/2025,412,Visa,Courant,54694
6261383044,2420.32 dhs,11/2030,489,American Express,CourantEpargne,883614
9863616624,8814.46 dhs,1/2028,131,Visa,Courant,968150
3660871399,7050.9 dhs,11/2023,573,American Express,Epargne,146599
4607428270,2016.81 dhs,2/2024,760,Mastercard,Epargne,611060
7982851785,9382.32 dhs,12/2026,878,Visa,Courant,680322
6307974001,933.43 dhs,5/2027,977,American Express,CourantEpargne,142025
0004512819,7814.15 dhs,10/2027,999,American Express,Courant,406560
2497781582,2482.45 dhs,7/2028,535,Visa,Epargne,9953
8993973700,3313.65 dhs,6/2024,802,American Express,CourantEpargne,191963
5225773517,1576.25 dhs,7/2023,026,Visa,CourantEpargne,710805
6681542431,2964.89 dhs,4/2025,750,American Express,Epargne,65344
1215039598,8923.51 dhs,10/2024,858,Visa,Epargne,320561
5227567770,7075.38 dhs,3/2023,296,Visa,Epargne,749314
8413321390,4405.85 dhs,7/2024,492,Visa,Courant,966170
8455506883,4629.44 dhs,9/2029,865,Mastercard,Courant,824474
0495465982,5269.19 dhs,6/2030,709,Visa,CourantEpargne,324179
3323548346,1895.08 dhs,9/2030,560,Visa,Courant,467173
5302805607,7408.32 dhs,7/2028,900,American Express,Courant,903302
6880791079,5340.83 dhs,7/2023,257,Visa,Courant,266003
8084792786,7032.82 dhs,11/2023,525,Visa,Epargne,347727
2585017344,363.04 dhs,12/2026,804,Mastercard,Epargne,241673
7245829074,8666.33 dhs,4/2027,772,Visa,Courant,540518
5253911067,3482.17 dhs,12/2025,719,Mastercard,Courant,306348
1993540866,9506.75 dhs,2/2030,420,American Express,Courant,759213
9619052775,2351.74 dhs,3/2024,990,Mastercard,CourantEpargne,942715
4685673927,2080.24 dhs,8/2025,432,Visa,CourantEpargne,866987
0884715314,4708.97 dhs,2/2030,966,Visa,CourantEpargne,485298
2105338401,8280.79 dhs,7/2024,405,Mastercard,Epargne,797376
7656217095,6781.14 dhs,2/2028,176,American Express,Epargne,905851
7950553939,7058.73 dhs,5/2023,455,Mastercard,Epargne,296317
1946569674,6111.77 dhs,10/2026,047,Mastercard,Epargne,531059
2780811320,4967.19 dhs,8/2030,635,Mastercard,CourantEpargne,213865
4130811019,8882.71 dhs,1/2024,270,Visa,CourantEpargne,857319
2858550187,6024.86 dhs,2/2024,794,American Express,CourantEpargne,146599
9394193021,9197.69 dhs,2/2023,458,Mastercard,CourantEpargne,276298
1765795167,7862.82 dhs,12/2026,742,Visa,Courant,505699
9171333721,5796.22 dhs,8/2025,803,Visa,Epargne,237280
5398335104,9833.82 dhs,12/2026,977,Mastercard,CourantEpargne,588271
4544048623,3186.62 dhs,3/2026,818,American Express,Courant,710370
0409285265,1069.61 dhs,7/2030,031,Visa,Epargne,842976
4530529919,2096.82 dhs,8/2024,902,Mastercard,Courant,551021
3435522821,8615.3 dhs,2/2027,460,American Express,Epargne,613510
8879968476,122.99 dhs,10/2029,452,Visa,Epargne,745084
8179748755,4431.71 dhs,3/2029,037,Visa,CourantEpargne,892728
4135217961,8369.17 dhs,11/2025,294,American Express,Epargne,319202
3096696417,9926.11 dhs,11/2023,697,Visa,Epargne,394656
5892024448,9174.12 dhs,1/2030,590,Mastercard,Epargne,936347
8537982151,2810.43 dhs,4/2026,354,American Express,Courant,38781
9614858939,9568.14 dhs,7/2023,144,American Express,Epargne,969154
0436293891,3328.61 dhs,11/2028,091,Mastercard,Epargne,732498
4435625255,5582.14 dhs,8/2028,767,Mastercard,Epargne,742674
4906526160,2313.37 dhs,7/2028,750,Visa,Courant,380349
6729164583,4831.72 dhs,8/2029,929,American Express,Courant,126626
3637972657,9432.43 dhs,3/2025,443,Mastercard,CourantEpargne,455452
0321366297,2947.97 dhs,8/2026,775,Mastercard,Epargne,210009
2204189345,3710.95 dhs,6/2025,904,American Express,CourantEpargne,509002
9439704355,9608.53 dhs,2/2029,562,American Express,CourantEpargne,953612
0308047773,9124.08 dhs,5/2023,323,Visa,Courant,807992
2872842814,5508.64 dhs,12/2030,820,Mastercard,Courant,830625
9665819357,9751.46 dhs,9/2026,926,Mastercard,Epargne,99161
4449658489,363.15 dhs,11/2025,206,Mastercard,Epargne,690617
8818970068,8024.71 dhs,3/2030,153,American Express,Courant,519472
9308853672,9334.2 dhs,9/2023,510,Mastercard,Epargne,209532
2888243980,1041.7 dhs,8/2026,481,American Express,CourantEpargne,311371
0080238834,417.91 dhs,1/2027,346,Mastercard,Courant,994545
4786585654,3467.95 dhs,4/2024,189,Mastercard,CourantEpargne,487592
9718193465,8140.1 dhs,6/2025,791,Mastercard,CourantEpargne,399344
5257905859,9962.33 dhs,3/2025,500,American Express,Epargne,439134
4540855987,2434.92 dhs,4/2025,249,Visa,Epargne,880817
9665889633,8156.47 dhs,2/2025,605,Visa,CourantEpargne,370419
1816168314,7027.84 dhs,2/2027,094,American Express,Courant,147477
0533609042,3459.66 dhs,3/2026,050,Visa,Courant,761520
1290835178,6125.11 dhs,9/2030,350,Visa,Courant,117637
9568216286,4283.14 dhs,5/2029,331,Visa,Courant,336385
9505130378,4067.49 dhs,3/2023,768,Visa,Epargne,229725
1623561534,6382.34 dhs,11/2023,476,American Express,CourantEpargne,575955
5692520452,768.25 dhs,7/2025,653,Visa,Epargne,110375
3383691532,132.32 dhs,10/2024,423,American Express,Epargne,905107
1999886643,9730.11 dhs,9/2027,705,Visa,Courant,876437
5453229005,7396.91 dhs,12/2023,372,Mastercard,Epargne,756179
5878317690,3873.02 dhs,4/2027,034,Mastercard,Epargne,149682
9963565414,728.92 dhs,8/2029,679,Visa,CourantEpargne,111772
0575927850,6902.05 dhs,4/2029,406,Visa,Courant,440475
4126607101,8672.49 dhs,4/2024,393,American Express,CourantEpargne,219873
3850404289,8546.43 dhs,3/2028,552,Mastercard,Courant,504661
9068816934,206.78 dhs,1/2025,457,American Express,Courant,659141
2718987701,6005.12 dhs,12/2024,660,American Express,CourantEpargne,539777
4849778356,3564.07 dhs,6/2023,692,American Express,Courant,961299
4523226335,8673.42 dhs,10/2026,925,American Express,CourantEpargne,613107
5489789728,6807.68 dhs,9/2025,229,American Express,Courant,17062
4233007469,8876.33 dhs,6/2029,568,Visa,Epargne,572241
4158457751,6001.65 dhs,8/2029,953,American Express,Courant,764126
9995853204,1199.66 dhs,7/2023,193,Visa,CourantEpargne,630232
0356384422,6092.12 dhs,8/2023,408,Mastercard,Epargne,149348
9306288202,8439.77 dhs,5/2029,237,American Express,CourantEpargne,118420
8442238167,5959.33 dhs,9/2030,825,Visa,CourantEpargne,56171
7582393361,610.94 dhs,4/2026,340,American Express,CourantEpargne,673428
9467731513,4374.69 dhs,3/2025,341,Mastercard,Courant,812136
7001957771,7537.22 dhs,1/2030,460,Mastercard,Epargne,336809
5224688729,6773.95 dhs,4/2026,105,Mastercard,Epargne,515024
8206567660,6324.19 dhs,9/2023,703,Mastercard,Epargne,398917
0395234338,4817.15 dhs,3/2027,230,Mastercard,CourantEpargne,166053
8824533511,7771.83 dhs,1/2024,013,American Express,Courant,377004
8316171020,2617.73 dhs,10/2027,691,American Express,Courant,897227
8989012603,1675.35 dhs,5/2024,439,Visa,CourantEpargne,419769
7798675516,9666.92 dhs,3/2026,622,Visa,Courant,882011
6923305491,864.94 dhs,4/2023,732,American Express,CourantEpargne,677997
6040592278,2178.26 dhs,9/2030,348,Mastercard,CourantEpargne,45246
3557266782,9274.67 dhs,9/2023,449,American Express,Courant,871103
7539390173,5592.7 dhs,10/2025,715,Mastercard,Epargne,224341
1899093811,1412.82 dhs,7/2029,676,Visa,CourantEpargne,794121
9516451316,3016.33 dhs,6/2024,061,Visa,CourantEpargne,150187
3420277467,123.08 dhs,10/2023,573,Visa,CourantEpargne,119974
5380372503,9914.19 dhs,1/2025,959,Mastercard,CourantEpargne,852951
8580201506,9354.57 dhs,6/2025,638,Mastercard,Courant,649904
6280281396,2518.63 dhs,1/2028,647,Visa,CourantEpargne,497176
6125403796,4868.19 dhs,3/2029,740,Visa,Epargne,735035
1220448115,7272.21 dhs,6/2024,852,American Express,CourantEpargne,208770
8095518012,6351.41 dhs,7/2023,444,Visa,CourantEpargne,588843
6484106849,1055.49 dhs,11/2028,936,American Express,Epargne,716361
8323771677,9816.74 dhs,8/2027,852,Visa,Epargne,349368
4036156718,8122.69 dhs,2/2028,249,Visa,Courant,430822
1558777676,3923.54 dhs,6/2024,540,American Express,Courant,153516
2773438061,9931.14 dhs,3/2024,787,Visa,Courant,855914
6297257629,4801.99 dhs,10/2028,621,Visa,Epargne,558894
3848024442,6942.94 dhs,5/2026,275,Visa,Epargne,572241
6277151855,7870.74 dhs,10/2023,672,American Express,Courant,677433
1631901709,3091.99 dhs,6/2028,442,Mastercard,CourantEpargne,26334
6552585744,3344.82 dhs,10/2024,028,Mastercard,Courant,205749
1379495745,1973.74 dhs,6/2028,745,Visa,Courant,791268
5939099869,43.1 dhs,4/2026,454,American Express,Courant,892901
4930582252,6375.56 dhs,8/2024,540,Visa,CourantEpargne,815949
2148662957,4809.26 dhs,5/2026,397,Visa,CourantEpargne,645758
5732678540,9638.76 dhs,1/2027,678,American Express,Epargne,75451
3405582688,3892.71 dhs,9/2024,250,Visa,Courant,273317
